name,latitude,longitude,street,city,state,zip_code,phone,open_hours,style_url,description
Grocery Outlet,40.4366529,-122.2890183,1981 Highway 273,Anderson,CA,96007,530-776-6966,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm,#icon-1685-A52714,Latitude: 40.4366529<br>Longitude: -122.2890183<br>Street: 1981 Highway 273<br>City: Anderson<br>State: CA<br>Zip_Code: 96007<br>Phone: 530-776-6966<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm
Grocery Outlet,37.66207111,-121.85608827,3550 Bernal Avenue Suite 105,Pleasanton,CA,94566,925-398-8649,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 37.66207111<br>Longitude: -121.85608827<br>Street: 3550 Bernal Avenue Suite 105<br>City: Pleasanton<br>State: CA<br>Zip_Code: 94566<br>Phone: 925-398-8649<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,40.4451687,-75.3604921,70 N West End Boulevard,Quakertown,PA,18951,267-490-5195,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm,#icon-1685-A52714,Latitude: 40.4451687<br>Longitude: -75.3604921<br>Street: 70 N West End Boulevard<br>City: Quakertown<br>State: PA<br>Zip_Code: 18951<br>Phone: 267-490-5195<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm
Grocery Outlet,40.577391,-124.1465292,1085 S Fortuna Blvd,Fortuna,CA,95540,707-725-7010,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm,#icon-1685-A52714,Latitude: 40.577391<br>Longitude: -124.1465292<br>Street: 1085 S Fortuna Blvd<br>City: Fortuna<br>State: CA<br>Zip_Code: 95540<br>Phone: 707-725-7010<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm
Grocery Outlet,35.643788,-120.687885,2800 Riverside Ave Ste 102,Paso Robles,CA,93446,805-369-2230,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm,#icon-1685-A52714,Latitude: 35.643788<br>Longitude: -120.687885<br>Street: 2800 Riverside Ave Ste 102<br>City: Paso Robles<br>State: CA<br>Zip_Code: 93446<br>Phone: 805-369-2230<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm
Grocery Outlet,48.933184,-122.487905,144 Bay Lyn Drive,Lynden,WA,98264,360-526-2989,monday - friday:  7am-10pm | saturday:  7am-10pm | sunday:  7am-10pm,#icon-1685-A52714,Latitude: 48.933184<br>Longitude: -122.487905<br>Street: 144 Bay Lyn Drive<br>City: Lynden<br>State: WA<br>Zip_Code: 98264<br>Phone: 360-526-2989<br>Open Hours: monday - friday:  7am-10pm | saturday:  7am-10pm | sunday:  7am-10pm
Grocery Outlet,37.95338,-122.06023,1671 Contra Costa Boulevard,Pleasant Hill,CA,94523,925-676-3660,monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm,#icon-1685-A52714,Latitude: 37.95338<br>Longitude: -122.06023<br>Street: 1671 Contra Costa Boulevard<br>City: Pleasant Hill<br>State: CA<br>Zip_Code: 94523<br>Phone: 925-676-3660<br>Open Hours: monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm
Grocery Outlet,46.601124,-120.5869,5801 Summitview Avenue Suite C,Yakima,WA,98908,509-571-1390,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 46.601124<br>Longitude: -120.5869<br>Street: 5801 Summitview Avenue Suite C<br>City: Yakima<br>State: WA<br>Zip_Code: 98908<br>Phone: 509-571-1390<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,38.0105681,-121.3201437,6618 Pacific Ave,Stockton,CA,95207,209-951-2200,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm,#icon-1685-A52714,Latitude: 38.0105681<br>Longitude: -121.3201437<br>Street: 6618 Pacific Ave<br>City: Stockton<br>State: CA<br>Zip_Code: 95207<br>Phone: 209-951-2200<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm
Grocery Outlet,47.387925,-122.200845,23910 104th Avenue Se,Kent,WA,98031,253-856-1057,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9,#icon-1685-A52714,Latitude: 47.387925<br>Longitude: -122.200845<br>Street: 23910 104th Avenue Se<br>City: Kent<br>State: WA<br>Zip_Code: 98031<br>Phone: 253-856-1057<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9
Grocery Outlet,37.9978247,-121.7181346,3110 Main Street,Oakley,CA,94561,925-684-7439,monday - friday:  8am-10pm | saturday:  8am-10pm | sunday:  8am-10pm,#icon-1685-A52714,Latitude: 37.9978247<br>Longitude: -121.7181346<br>Street: 3110 Main Street<br>City: Oakley<br>State: CA<br>Zip_Code: 94561<br>Phone: 925-684-7439<br>Open Hours: monday - friday:  8am-10pm | saturday:  8am-10pm | sunday:  8am-10pm
Grocery Outlet,34.0536557,-118.2627848,1120 West 6th Street Ste 103,Los Angeles,CA,90017,213-372-5003,monday - friday:  7am-11pm | saturday:  7am-11pm | sunday:  7am-11pm,#icon-1685-A52714,Latitude: 34.0536557<br>Longitude: -118.2627848<br>Street: 1120 West 6th Street Ste 103<br>City: Los Angeles<br>State: CA<br>Zip_Code: 90017<br>Phone: 213-372-5003<br>Open Hours: monday - friday:  7am-11pm | saturday:  7am-11pm | sunday:  7am-11pm
Grocery Outlet,45.844642,-119.290217,1875 N 1st Street Suite E,Hermiston,OR,97838,541-701-0428,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 45.844642<br>Longitude: -119.290217<br>Street: 1875 N 1st Street Suite E<br>City: Hermiston<br>State: OR<br>Zip_Code: 97838<br>Phone: 541-701-0428<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,47.721103,-122.295881,3020 Ne 127th Street,Seattle,WA,98125,206-971-0192,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 47.721103<br>Longitude: -122.295881<br>Street: 3020 Ne 127th Street<br>City: Seattle<br>State: WA<br>Zip_Code: 98125<br>Phone: 206-971-0192<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,36.80992,-119.70036,1848 Clovis Avenue,Clovis,CA,93612,559-297-8369,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 36.80992<br>Longitude: -119.70036<br>Street: 1848 Clovis Avenue<br>City: Clovis<br>State: CA<br>Zip_Code: 93612<br>Phone: 559-297-8369<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,43.61981,-116.25045,5544 W Fairview Avenue,Boise,ID,83706,208-376-2953,monday - friday:  8-8 | saturday:  8-8 | sunday:  9-7,#icon-1685-A52714,Latitude: 43.61981<br>Longitude: -116.25045<br>Street: 5544 W Fairview Avenue<br>City: Boise<br>State: ID<br>Zip_Code: 83706<br>Phone: 208-376-2953<br>Open Hours: monday - friday:  8-8 | saturday:  8-8 | sunday:  9-7
Grocery Outlet,44.94907,-123.03621,299 D Street Ne,Salem,OR,97301,503-581-1728,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9,#icon-1685-A52714,Latitude: 44.94907<br>Longitude: -123.03621<br>Street: 299 D Street Ne<br>City: Salem<br>State: OR<br>Zip_Code: 97301<br>Phone: 503-581-1728<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9
Grocery Outlet,37.53937,-122.03431,36601 Newark Boulevard Ste 25,Newark,CA,94560,510-791-5124,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 37.53937<br>Longitude: -122.03431<br>Street: 36601 Newark Boulevard Ste 25<br>City: Newark<br>State: CA<br>Zip_Code: 94560<br>Phone: 510-791-5124<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,40.01195233,-74.9586982,4004 Us 130 Suite 9,Riverside,NJ,8075,856-255-5081,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 40.01195233<br>Longitude: -74.9586982<br>Street: 4004 Us 130 Suite 9<br>City: Riverside<br>State: NJ<br>Zip_Code: 8075<br>Phone: 856-255-5081<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,38.68135,-121.32607,6059 Greenback Lane,Citrus Heights,CA,95621,916-729-3600,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 38.68135<br>Longitude: -121.32607<br>Street: 6059 Greenback Lane<br>City: Citrus Heights<br>State: CA<br>Zip_Code: 95621<br>Phone: 916-729-3600<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,36.3139577,-119.7821118,1160 N Lemoore Avenue,Lemoore,CA,93245,559-423-5118,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 36.3139577<br>Longitude: -119.7821118<br>Street: 1160 N Lemoore Avenue<br>City: Lemoore<br>State: CA<br>Zip_Code: 93245<br>Phone: 559-423-5118<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,40.2229991,-76.8586297,110 Old York Rd,New Cumberland,PA,17070,717-317-9197,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm,#icon-1685-A52714,Latitude: 40.2229991<br>Longitude: -76.8586297<br>Street: 110 Old York Rd<br>City: New Cumberland<br>State: PA<br>Zip_Code: 17070<br>Phone: 717-317-9197<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm
Grocery Outlet,47.59677,-122.62947,3445 Wheaton Way,Bremerton,WA,98310,360-627-8553,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 47.59677<br>Longitude: -122.62947<br>Street: 3445 Wheaton Way<br>City: Bremerton<br>State: WA<br>Zip_Code: 98310<br>Phone: 360-627-8553<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,33.82951322,-116.45879032,30025 Date Palm Drive,Cathedral City,CA,92234,760-202-7940,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 33.82951322<br>Longitude: -116.45879032<br>Street: 30025 Date Palm Drive<br>City: Cathedral City<br>State: CA<br>Zip_Code: 92234<br>Phone: 760-202-7940<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,42.055623,-124.292562,906 Chetco Avenue,Brookings,OR,97415,541-412-7264,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  9am - 8pm,#icon-1685-A52714,Latitude: 42.055623<br>Longitude: -124.292562<br>Street: 906 Chetco Avenue<br>City: Brookings<br>State: OR<br>Zip_Code: 97415<br>Phone: 541-412-7264<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  9am - 8pm
Grocery Outlet,39.02866,-122.91607,1155 South Main Street,Lakeport,CA,95453,707-263-0316,monday - friday:  7-9 | saturday:  7-9 | sunday:  9-8,#icon-1685-A52714,Latitude: 39.02866<br>Longitude: -122.91607<br>Street: 1155 South Main Street<br>City: Lakeport<br>State: CA<br>Zip_Code: 95453<br>Phone: 707-263-0316<br>Open Hours: monday - friday:  7-9 | saturday:  7-9 | sunday:  9-8
Grocery Outlet,35.512986,-120.697384,2100 El Camino Real,Atascadero,CA,93422,805-466-3346,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9,#icon-1685-A52714,Latitude: 35.512986<br>Longitude: -120.697384<br>Street: 2100 El Camino Real<br>City: Atascadero<br>State: CA<br>Zip_Code: 93422<br>Phone: 805-466-3346<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9
Grocery Outlet,37.64736,-122.08871,426 West Harder Road,Hayward,CA,94544,510-723-3336,monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm,#icon-1685-A52714,Latitude: 37.64736<br>Longitude: -122.08871<br>Street: 426 West Harder Road<br>City: Hayward<br>State: CA<br>Zip_Code: 94544<br>Phone: 510-723-3336<br>Open Hours: monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm
Grocery Outlet,39.9252896,-77.6074148,1695 Lincoln Way E Ste 2,Chambersburg,PA,17202,717-496-8485,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm,#icon-1685-A52714,Latitude: 39.9252896<br>Longitude: -77.6074148<br>Street: 1695 Lincoln Way E Ste 2<br>City: Chambersburg<br>State: PA<br>Zip_Code: 17202<br>Phone: 717-496-8485<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm
Grocery Outlet,35.14052543,-119.46484683,877 Supply Row,Taft,CA,93268,661-422-5055,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 35.14052543<br>Longitude: -119.46484683<br>Street: 877 Supply Row<br>City: Taft<br>State: CA<br>Zip_Code: 93268<br>Phone: 661-422-5055<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,46.6650733,-120.5214685,800 North Park Ctr,Selah,WA,98942,509-697-3434,monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm,#icon-1685-A52714,Latitude: 46.6650733<br>Longitude: -120.5214685<br>Street: 800 North Park Ctr<br>City: Selah<br>State: WA<br>Zip_Code: 98942<br>Phone: 509-697-3434<br>Open Hours: monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm
Grocery Outlet,47.24799832,-122.29585459,900 Meridian Avenue East Suite 36,Milton,WA,98354,253-281-4740,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 47.24799832<br>Longitude: -122.29585459<br>Street: 900 Meridian Avenue East Suite 36<br>City: Milton<br>State: WA<br>Zip_Code: 98354<br>Phone: 253-281-4740<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,47.54568306,-116.17490146,20 Nearing Way,Smelterville,ID,83868,208-784-6009,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 47.54568306<br>Longitude: -116.17490146<br>Street: 20 Nearing Way<br>City: Smelterville<br>State: ID<br>Zip_Code: 83868<br>Phone: 208-784-6009<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,33.7495385,-117.809756,12932 Newport Ave Suite 20,Tustin,CA,92780,657-247-0470,monday - friday:  8am - 10pm | saturday:  8am - 10pm | sunday:  8am - 10pm,#icon-1685-A52714,Latitude: 33.7495385<br>Longitude: -117.809756<br>Street: 12932 Newport Ave Suite 20<br>City: Tustin<br>State: CA<br>Zip_Code: 92780<br>Phone: 657-247-0470<br>Open Hours: monday - friday:  8am - 10pm | saturday:  8am - 10pm | sunday:  8am - 10pm
Grocery Outlet,33.8585873,-118.1170605,5615 Woodruff Avenue,Lakewood,CA,90713,562-920-2900,monday - friday:  8am - 10pm | saturday:  8am - 10pm | sunday:  8am - 10pm,#icon-1685-A52714,Latitude: 33.8585873<br>Longitude: -118.1170605<br>Street: 5615 Woodruff Avenue<br>City: Lakewood<br>State: CA<br>Zip_Code: 90713<br>Phone: 562-920-2900<br>Open Hours: monday - friday:  8am - 10pm | saturday:  8am - 10pm | sunday:  8am - 10pm
Grocery Outlet,43.1214321,-123.4155199,151 Nw Douglas Blvd,Winston,OR,97496,541-679-7000,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm,#icon-1685-A52714,Latitude: 43.1214321<br>Longitude: -123.4155199<br>Street: 151 Nw Douglas Blvd<br>City: Winston<br>State: OR<br>Zip_Code: 97496<br>Phone: 541-679-7000<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm
Grocery Outlet,33.6406299,-117.9198165,1835 Newport Blvd Suite C140,Costa Mesa,CA,92627,949-642-5800,monday - friday:  9am - 9pm | saturday:  9am - 9pm | sunday:  9am - 9pm,#icon-1685-A52714,Latitude: 33.6406299<br>Longitude: -117.9198165<br>Street: 1835 Newport Blvd Suite C140<br>City: Costa Mesa<br>State: CA<br>Zip_Code: 92627<br>Phone: 949-642-5800<br>Open Hours: monday - friday:  9am - 9pm | saturday:  9am - 9pm | sunday:  9am - 9pm
Grocery Outlet,40.9092295,-121.6371839,37505 Hwy 299 East,Burney,CA,96013,530-335-5526,monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm,#icon-1685-A52714,Latitude: 40.9092295<br>Longitude: -121.6371839<br>Street: 37505 Hwy 299 East<br>City: Burney<br>State: CA<br>Zip_Code: 96013<br>Phone: 530-335-5526<br>Open Hours: monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm
Grocery Outlet,46.9366924,-122.5966334,1000 East Yelm Avenue,Yelm,WA,98597,360-400-0488,monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm,#icon-1685-A52714,Latitude: 46.9366924<br>Longitude: -122.5966334<br>Street: 1000 East Yelm Avenue<br>City: Yelm<br>State: WA<br>Zip_Code: 98597<br>Phone: 360-400-0488<br>Open Hours: monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm
Grocery Outlet,47.46691,-122.33597,236 Sw 152nd Street,Seattle,WA,98166,206-241-6005,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 47.46691<br>Longitude: -122.33597<br>Street: 236 Sw 152nd Street<br>City: Seattle<br>State: WA<br>Zip_Code: 98166<br>Phone: 206-241-6005<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,37.05537875,-120.83600795,1337 E Pacheco Boulevard Suite A,Los Banos,CA,93635,209-710-4165,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 37.05537875<br>Longitude: -120.83600795<br>Street: 1337 E Pacheco Boulevard Suite A<br>City: Los Banos<br>State: CA<br>Zip_Code: 93635<br>Phone: 209-710-4165<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,45.58889,-122.745639,7741 N Lombard,Portland,OR,97203,503-688-5565,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 45.58889<br>Longitude: -122.745639<br>Street: 7741 N Lombard<br>City: Portland<br>State: OR<br>Zip_Code: 97203<br>Phone: 503-688-5565<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,34.2780354,-118.7372235,2974 Cochran St Units K And L,Simi Valley,CA,93065,805-624-4300,monday - friday:  7am-9pm | saturday:  7am-9pm | sunday:  7am-9pm,#icon-1685-A52714,Latitude: 34.2780354<br>Longitude: -118.7372235<br>Street: 2974 Cochran St Units K And L<br>City: Simi Valley<br>State: CA<br>Zip_Code: 93065<br>Phone: 805-624-4300<br>Open Hours: monday - friday:  7am-9pm | saturday:  7am-9pm | sunday:  7am-9pm
Grocery Outlet,47.409561,-120.287145,315 Valley Mall Parkway 315,East Wenatchee,WA,98802,509-470-8477,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 47.409561<br>Longitude: -120.287145<br>Street: 315 Valley Mall Parkway 315<br>City: East Wenatchee<br>State: WA<br>Zip_Code: 98802<br>Phone: 509-470-8477<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,46.28059,-119.18743,5710 Road 68 Suite 103,Pasco,WA,99301,509-492-4564,monday - friday:  8am - 10pm | saturday:  8am - 10pm | sunday:  8am - 10pm,#icon-1685-A52714,Latitude: 46.28059<br>Longitude: -119.18743<br>Street: 5710 Road 68 Suite 103<br>City: Pasco<br>State: WA<br>Zip_Code: 99301<br>Phone: 509-492-4564<br>Open Hours: monday - friday:  8am - 10pm | saturday:  8am - 10pm | sunday:  8am - 10pm
Grocery Outlet,44.9293068,-123.3200132,258 W Ellendale Avenue,Dallas,OR,97338,503-751-1951,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm,#icon-1685-A52714,Latitude: 44.9293068<br>Longitude: -123.3200132<br>Street: 258 W Ellendale Avenue<br>City: Dallas<br>State: OR<br>Zip_Code: 97338<br>Phone: 503-751-1951<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm
Grocery Outlet,33.9403361,-117.9687019,2001 W Whittier Blvd,La Habra,CA,90631,562-691-7744,monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm,#icon-1685-A52714,Latitude: 33.9403361<br>Longitude: -117.9687019<br>Street: 2001 W Whittier Blvd<br>City: La Habra<br>State: CA<br>Zip_Code: 90631<br>Phone: 562-691-7744<br>Open Hours: monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm
Grocery Outlet,37.7762736,-120.8527639,808 N Yosemite Avenue,Oakdale,CA,95361,209-848-1778,monday - friday:  7-10 | saturday:  7-10 | sunday:  7-10,#icon-1685-A52714,Latitude: 37.7762736<br>Longitude: -120.8527639<br>Street: 808 N Yosemite Avenue<br>City: Oakdale<br>State: CA<br>Zip_Code: 95361<br>Phone: 209-848-1778<br>Open Hours: monday - friday:  7-10 | saturday:  7-10 | sunday:  7-10
Grocery Outlet,39.43507819,-76.31378188,1901 Pulaski Highway,Edgewood,MD,21040,410-417-9799,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 39.43507819<br>Longitude: -76.31378188<br>Street: 1901 Pulaski Highway<br>City: Edgewood<br>State: MD<br>Zip_Code: 21040<br>Phone: 410-417-9799<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,36.8401494,-121.3928687,550 Tres Pinos Road,Hollister,CA,95023,831-313-1567,monday - friday:  8am-10pm | saturday:  8am-10pm | sunday:  8am-10pm,#icon-1685-A52714,Latitude: 36.8401494<br>Longitude: -121.3928687<br>Street: 550 Tres Pinos Road<br>City: Hollister<br>State: CA<br>Zip_Code: 95023<br>Phone: 831-313-1567<br>Open Hours: monday - friday:  8am-10pm | saturday:  8am-10pm | sunday:  8am-10pm
