"retailer","location_id","identifier","street_address","city","state","zip_code","country","latitude","longitude","phone"
"ALDI 785 Union Ave","5768172","FJ93","785 Union Ave","Memphis","Tennessee","38103","US","35.138205","-90.035074","+1 855-955-2534"
"ALDI 8699 US Hwy 51 North Unit 101","5767538","FF05","8699 US Hwy 51 North Unit 101","Millington","Tennessee","38053","US","35.363066","-89.890624","+1 855-955-2534"
"ALDI 154 W. Pin Lane","5767301","L238","154 W. Pin Lane","Morristown","Tennessee","37814","US","36.192905","-83.361783","+1 855-955-2534"
"ALDI 315 N Mt Juliet Rd","5767691","L283","315 N Mt Juliet Rd","Mount Juliet","Tennessee","37122","US","36.17627","-86.5119","+1 855-955-2534"
"ALDI 3267 Memorial Blvd","5767151","L247","3267 Memorial Blvd","Murfreesboro","Tennessee","37129","US","35.905647","-86.384613","+1 855-955-2534"
"ALDI 3439 South Church Street","5768240","L251","3439 South Church Street","Murfreesboro","Tennessee","37127","US","35.77761","-86.401205","+1 855-955-2534"
"ALDI 5109 Franklin Road","5768327","FF03","5109 Franklin Road","Murfreesboro","Tennessee","37128","US","35.843823","-86.484837","+1 855-955-2534"
"ALDI 640 Robert Rose Dr","5767566","L269","640 Robert Rose Dr","Murfreesboro","Tennessee","37129","US","35.85416","-86.43216","+1 855-955-2534"
"ALDI 1911 Ransom Pl","5767605","L273","1911 Ransom Pl","Nashville","Tennessee","37217","US","36.088164","-86.650808","+1 855-955-2534"
"ALDI 3758 Nolensville Pike","5767634","L276","3758 Nolensville Pike","Nashville","Tennessee","37211","US","36.0905","-86.732207","+1 855-955-2534"
"ALDI 405 American Rd","5767616","L274","405 American Rd","Nashville","Tennessee","37209","US","36.14516","-86.8739","+1 855-955-2534"
"ALDI 615 Gallatin Ave","5767623","L275","615 Gallatin Ave","Nashville","Tennessee","37206","US","36.183397","-86.747358","+1 855-955-2534"
"ALDI 7035 Highway 70 S.","5766991","L286","7035 Highway 70 S.","Nashville","Tennessee","37221","US","36.075279","-86.917582","+1 855-955-2534"
"ALDI 111 Woodland Terrace E","5767353","L243","111 Woodland Terrace E","Oak Ridge","Tennessee","37830","US","36.00355","-84.24722","+1 855-955-2534"
"ALDI 5974 Elementary Way","5767880","L316","5974 Elementary Way","Ooltewah","Tennessee","37363","US","35.082411","-85.059933","+1 855-955-2534"
"ALDI 538 Winfield-Dunn Parkway","5767374","L245","538 Winfield-Dunn Parkway","Sevierville","Tennessee","37876","US","35.876673","-83.57337","+1 855-955-2534"
"ALDI 407 S Lowry St","5767423","L253","407 S Lowry St","Smyrna","Tennessee","37167","US","35.971462","-86.507833","+1 855-955-2534"
"ALDI 4917 Main St","5767671","L281","4917 Main St","Spring Hill","Tennessee","37174","US","35.776491","-86.917541","+1 855-955-2534"
"ALDI 3438 Tom Austin Hwy","5767639","L277","3438 Tom Austin Hwy","Springfield","Tennessee","37172","US","36.486889","-86.884685","+1 855-955-2534"
"ALDI 2014 N Jackson St.","5767682","L282","2014 N Jackson St.","Tullahoma","Tennessee","37388","US","35.389529","-86.23697","+1 855-955-2534"
"ALDI 4765 Southwest Dr","5767652","L878","4765 Southwest Dr","Abilene","Texas","79606","US","32.406242","-99.786866","+1 855-955-2534"
"ALDI 1730 North Greenville Ave","5766853","L824","1730 North Greenville Ave","Allen","Texas","75002","US","33.1282","-96.6459","+1 855-955-2534"
"ALDI 2373 Bypass 35 S.","5766547","FA80","2373 Bypass 35 S.","Alvin","Texas","77511","US","29.40508","-95.23648","+1 855-955-2534"
"ALDI 1200 W. Nathan Lowe Road","5766279","L837","1200 W. Nathan Lowe Road","Arlington","Texas","76017","US","32.65553","-97.13107","+1 855-955-2534"
"ALDI 5045 Little School Rd","5766300","L868","5045 Little School Rd","Arlington","Texas","76017","US","32.6648","-97.2063","+1 855-955-2534"
"ALDI 5521 Garth Road","5766686","FB13","5521 Garth Road","Baytown","Texas","77521","US","29.7851","-94.9791","+1 855-955-2534"
"ALDI 519 W. Commerce Street","5766729","L864","519 W. Commerce Street","Brownwood","Texas","76801","US","31.729185","-98.985872","+1 855-955-2534"
"ALDI 1760 Briarcrest Dr.","5766711","FB17","1760 Briarcrest Dr.","Bryan","Texas","77802","US","30.6533","-96.337","+1 855-955-2534"
"ALDI 1201 SW Wilshire Blvd.","5766281","L845","1201 SW Wilshire Blvd.","Burleson","Texas","76028","US","32.5244","-97.34396","+1 855-955-2534"
"ALDI 3044 Old Denton Rd Ste 200","5766237","L796","3044 Old Denton Rd Ste 200","Carrollton","Texas","75007","US","32.99847","-96.90972","+1 855-955-2534"
"ALDI 805 E. Beltline Rd.","5766285","L843","805 E. Beltline Rd.","Cedar Hill","Texas","75104","US","32.59032","-96.92302","+1 855-955-2534"
"ALDI 850 N Bell Blvd, Suite 210","5981543","FK58","850 N Bell Blvd, Suite 210","Cedar Park","Texas","78613","US","30.51975","-97.82797","+1 855-955-2534"
"ALDI 1708 W Henderson","5767779","L875","1708 W Henderson","Cleburne","Texas","76033","US","32.33538","-97.42436","+1 855-955-2534"
"ALDI 2045 North Loop 336 West","5766496","FA71","2045 North Loop 336 West","Conroe","Texas","77304","US","30.3301","-95.48785","+1 855-955-2534"
"ALDI 3851 FM 2181","5766303","L866","3851 FM 2181","Corinth","Texas","76210","US","33.1306","-97.0498","+1 855-955-2534"
"ALDI 3623 W. State Hwy. 31","5766631","L821","3623 W. State Hwy. 31","Corsicana","Texas","75110","US","32.0701513","-96.5035894","+1 855-955-2534"
"ALDI 14130 FM 2100 Rd.","5766636","FB02","14130 FM 2100 Rd.","Crosby","Texas","77532","US","29.8957","-95.0626","+1 855-955-2534"
"ALDI 8650 Barker Cypress Road","5766660","FB08","8650 Barker Cypress Road","CYPRESS","Texas","77433","US","29.90448","-95.68685","+1 855-955-2534"
"ALDI 13548 Preston Road","5766245","L804","13548 Preston Road","Dallas","Texas","75240","US","32.9324","-96.80253","+1 855-955-2534"
"ALDI 2440 W. Illinois Ave","5766277","L836","2440 W. Illinois Ave","Dallas","Texas","75233","US","32.7202","-96.8578","+1 855-955-2534"
"ALDI 2505 Ft. Worth Ave.","5766273","L830","2505 Ft. Worth Ave.","Dallas","Texas","75211","US","32.7593","-96.86355","+1 855-955-2534"
"ALDI 2926 S Buckner Blvd","5766246","L801","2926 S Buckner Blvd","Dallas","Texas","75227","US","32.76211","-96.68263","+1 855-955-2534"
"ALDI 3128 Forest Lane, No.245","5766265","L823","3128 Forest Lane, No.245","Dallas","Texas","75234","US","32.90907","-96.87109","+1 855-955-2534"
"ALDI 3632 Frankford Rd Ste 200C","5766226","L787","3632 Frankford Rd Ste 200C","Dallas","Texas","75287","US","32.99597","-96.85424","+1 855-955-2534"
"ALDI 4120 Gaston Ave","5766261","L822","4120 Gaston Ave","Dallas","Texas","75246","US","32.79403","-96.77667","+1 855-955-2534"
"ALDI 5828 Abrams Road","5766259","L816","5828 Abrams Road","Dallas","Texas","75214","US","32.85634","-96.75008","+1 855-955-2534"
"ALDI 8034 Chrysalis Drive","5766291","L852","8034 Chrysalis Drive","Dallas","Texas","75237","US","32.64948","-96.85934","+1 855-955-2534"
"ALDI 9779 Forest Lane Suite 200C","5766252","L811","9779 Forest Lane Suite 200C","Dallas","Texas","75243","US","32.90957","-96.71874","+1 855-955-2534"
"ALDI 1105 S. Loop 288","5766260","L818","1105 S. Loop 288","Denton","Texas","76205","US","33.19916","-97.09125","+1 855-955-2534"
"ALDI 1317 Ector Street","5767645","L871","1317 Ector Street","Denton","Texas","76201","US","33.2292","-97.1552","+1 855-955-2534"
"ALDI 102 W. Pleasant Run Rd.","5766295","L854","102 W. Pleasant Run Rd.","DeSoto","Texas","75115","US","32.603979","-96.85752","+1 855-955-2534"
"ALDI 333 S Cedar Ridge","5766284","L844","333 S Cedar Ridge","Duncanville","Texas","75116","US","32.64803","-96.92557","+1 855-955-2534"
"ALDI 1201 W Airport Fwy No.201","5766292","L853","1201 W Airport Fwy No.201","Euless","Texas","76040","US","32.83727","-97.1019","+1 855-955-2534"
"ALDI 895 N Fm 548","5766249","L805","895 N Fm 548","Forney","Texas","75126","US","32.75136","-96.44423","+1 855-955-2534"
"ALDI 1620 Eastchase Pkwy.","5766296","L859","1620 Eastchase Pkwy.","Fort Worth","Texas","76120","US","32.7543","-97.1704","+1 855-955-2534"
"ALDI 5129 Golden Triangle Blvd","5767555","L870","5129 Golden Triangle Blvd","Fort Worth","Texas","76244","US","32.932009","-97.272706","+1 855-955-2534"
"ALDI 5617 S Hulen St","5766288","L851","5617 S Hulen St","Fort Worth","Texas","76132","US","32.66699","-97.39984","+1 855-955-2534"
"ALDI 5728 N. Tarrant Pkwy","5766290","L849","5728 N. Tarrant Pkwy","Fort Worth","Texas","76244","US","32.89387","-97.26297","+1 855-955-2534"
"ALDI 700 Alta Mere Dr","5766283","L841","700 Alta Mere Dr","Fort Worth","Texas","76116","US","32.74971","-97.43434","+1 855-955-2534"
"ALDI 8977 Tehama Ridge Parkway","5766855","L867","8977 Tehama Ridge Parkway","Fort Worth","Texas","76177","US","32.90375","-97.3237","+1 855-955-2534"
"ALDI 9660 Legacy Drive","5766271","L831","9660 Legacy Drive","Fort Worth","Texas","76108","US","32.76374","-97.48528","+1 855-955-2534"
"ALDI 6951 Preston Rd","5766248","L806","6951 Preston Rd","Frisco","Texas","75034","US","33.13617","-96.80437","+1 855-955-2534"
"ALDI 5840 FM 1463 Rd.","5767282","FA92","5840 FM 1463 Rd.","Fulshear","Texas","77494","US","29.707","-95.8473","+1 855-955-2534"
"ALDI 1518 Buckingham Rd","5766250","L810","1518 Buckingham Rd","Garland","Texas","75042","US","32.93025","-96.6508","+1 855-955-2534"
"ALDI 1601 Northwest Hwy","5766275","L834","1601 Northwest Hwy","Garland","Texas","75041","US","32.86362","-96.65115","+1 855-955-2534"
"ALDI 926 W. University Ave.","5768021","FB01","926 W. University Ave.","Georgetown","Texas","78626","US","30.63243","-97.687881","+1 855-955-2534"
"ALDI 1339 N. Plaza Dr.","5766722","L863","1339 N. Plaza Dr.","Granbury","Texas","76048","US","32.43649","-97.7681","+1 855-955-2534"
"ALDI 2601 Bardin Rd","5766299","L865","2601 Bardin Rd","Grand Prairie","Texas","75052","US","32.6723","-97.0429","+1 855-955-2534"
"ALDI 424 E. Pioneer Pkwy","5766287","L850","424 E. Pioneer Pkwy","Grand Prairie","Texas","75051","US","32.70955","-96.99942","+1 855-955-2534"
"ALDI 6606 Wesley St","5766267","L825","6606 Wesley St","Greenville","Texas","75402","US","33.1027","-96.1102","+1 855-955-2534"
"ALDI 3173 Denton Hwy","5766293","L857","3173 Denton Hwy","Haltom City","Texas","76117","US","32.8063","-97.2646","+1 855-955-2534"
"ALDI 10064 Almeda Genoa Rd","5766744","FB19","10064 Almeda Genoa Rd","Houston","Texas","77075","US","29.6275","-95.2375","+1 855-955-2534"
"ALDI 13340 Tomball Pkwy","5766509","FA73","13340 Tomball Pkwy","Houston","Texas","77086","US","29.91574","-95.48712","+1 855-955-2534"
"ALDI 161 West Road","5768366","FB14","161 West Road","Houston","Texas","77037","US","29.9143","-95.4094","+1 855-955-2534"
"ALDI 16701 El Camino Real No. 101","5767103","FB12","16701 El Camino Real No. 101","Houston","Texas","77062","US","29.556737","-95.120801","+1 855-955-2534"
"ALDI 2550 Gessner Rd.","5767079","FB05","2550 Gessner Rd.","Houston","Texas","77080","US","29.81815","-95.544762","+1 855-955-2534"
"ALDI 3601 Hwy. 6 South","5766643","FB03","3601 Hwy. 6 South","Houston","Texas","77082","US","29.7177","-95.6432","+1 855-955-2534"
"ALDI 3618 Old Spanish Trail","5766584","FA86","3618 Old Spanish Trail","Houston","Texas","77021","US","29.702","-95.3637","+1 855-955-2534"
"ALDI 3715 FM 1960 West","5766577","FA85","3715 FM 1960 West","Houston","Texas","77068","US","29.99359","-95.48596","+1 855-955-2534"
"ALDI 3938 N. Shepherd Dr.","5768320","FB16","3938 N. Shepherd Dr.","Houston","Texas","77018","US","29.8233","-95.4106","+1 855-955-2534"
"ALDI 5855 Hwy 6 North","5766524","FA76","5855 Hwy 6 North","Houston","Texas","77084","US","29.86167","-95.64567","+1 855-955-2534"
"ALDI 6751 Bissonnet St.","5766662","FB09","6751 Bissonnet St.","Houston","Texas","77074","US","29.6898","-95.5028","+1 855-955-2534"
"ALDI 9251 Jones Road","5766552","FA81","9251 Jones Road","Houston","Texas","77065","US","29.909431","-95.584702","+1 855-955-2534"
"ALDI 9525 Westheimer","5768329","FA94","9525 Westheimer","Houston","Texas","77063","US","29.7361","-95.5337","+1 855-955-2534"
"ALDI 9870 Louetta Rd.","5766651","FB07","9870 Louetta Rd.","Houston","Texas","77070","US","30.0012","-95.5601","+1 855-955-2534"
"ALDI 6900 FM 1960 E","5766517","FA75","6900 FM 1960 E","Humble","Texas","77346","US","29.9969","-95.1739","+1 855-955-2534"
"ALDI 8755 FM 1960 Bypass W","5766559","FA82","8755 FM 1960 Bypass W","Humble","Texas","77338","US","30.0052","-95.2914","+1 855-955-2534"
"ALDI 111 Interstate 45 S Ste M","5767021","FA93","111 Interstate 45 S Ste M","Huntsville","Texas","77340","US","30.716493","-95.571212","+1 855-955-2534"
"ALDI 1628 Precinct Line Rd.","5766274","L833","1628 Precinct Line Rd.","Hurst","Texas","76054","US","32.84428","-97.18621","+1 855-955-2534"
"ALDI 2926 N. Beltline Road","5766278","L838","2926 N. Beltline Road","Irving","Texas","75062","US","32.84555","-96.99225","+1 855-955-2534"
"ALDI 912 E. Irving Boulevard","5766286","L846","912 E. Irving Boulevard","Irving","Texas","75060","US","32.81203","-96.93542","+1 855-955-2534"
"ALDI 2009 S. Mason Road","5766800","FA69","2009 S. Mason Road","Katy","Texas","77450","US","29.74919","-95.75108","+1 855-955-2534"
"ALDI 5930 N. Fry Road","5766529","FA77","5930 N. Fry Road","Katy","Texas","77449","US","29.85825","-95.71903","+1 855-955-2534"
"ALDI 222 FM 518","5766570","FA84","222 FM 518","Kemah","Texas","77565","US","29.53713","-95.02093","+1 855-955-2534"
"ALDI 2500 E Central TX Expy No. E","5766736","FB18","2500 E Central TX Expy No. E","Killeen","Texas","76543","US","31.0878","-97.7196","+1 855-955-2534"
"ALDI 3501 W. Stan Schlueter Loop","5766685","FA91","3501 W. Stan Schlueter Loop","Killeen","Texas","76549","US","31.086587","-97.786644","+1 855-955-2534"
"ALDI 1387 Kingwood Dr.","5768361","FB04","1387 Kingwood Dr.","Kingwood","Texas","77339","US","30.05034","-95.234962","+1 855-955-2534"
"ALDI 9002 Spencer Highway","5766683","FB11","9002 Spencer Highway","La Porte","Texas","77571","US","29.6637","-95.0973","+1 855-955-2534"
"ALDI 206 Hwy 332 E.","5766624","FA99","206 Hwy 332 E.","Lake Jackson","Texas","77566","US","29.0403","-95.4549","+1 855-955-2534"
"ALDI 1585 W. Main St.","5766282","L842","1585 W. Main St.","Lewisville","Texas","75067","US","33.04255","-97.03503","+1 855-955-2534"
"ALDI 6150 N Josey Lane","5766970","L803","6150 N Josey Lane","Lewisville","Texas","75056","US","33.06","-96.885","+1 855-955-2534"
"ALDI 2650 Little Elm Parkway","5766258","L817","2650 Little Elm Parkway","Little Elm","Texas","75068","US","33.16863","-96.89311","+1 855-955-2534"
"ALDI 1725 W. Loop 281","5766612","L809","1725 W. Loop 281","Longview","Texas","75604","US","32.5271","-94.7822","+1 855-955-2534"
"ALDI 6210 FM 1488","5767930","FA98","6210 FM 1488","Magnolia","Texas","77354","US","30.2235","-95.5623","+1 855-955-2534"
"ALDI 3018 Matlock Road","5766276","L835","3018 Matlock Road","Mansfield","Texas","76063","US","32.60838","-97.11654","+1 855-955-2534"
"ALDI 8801 Stacy Rd","5766270","L827","8801 Stacy Rd","McKinney","Texas","75070","US","33.1523","-96.729","+1 855-955-2534"
"ALDI 11709 W. Airport Blvd.","5767076","FA97","11709 W. Airport Blvd.","Meadows Place","Texas","77477","US","29.6477","-95.5825","+1 855-955-2534"
"ALDI 3635 Gus Thomasson Rd Ste A","5766239","L797","3635 Gus Thomasson Rd Ste A","Mesquite","Texas","75150","US","32.8136","-96.63507","+1 855-955-2534"
"ALDI 300 Harvest Hill Dr","5767690","L874","300 Harvest Hill Dr","Midlothian","Texas","76065","US","32.4610743","-96.9985015","+1 855-955-2534"
"ALDI 6016 Sienna Ranch Road","5766507","FA74","6016 Sienna Ranch Road","Missouri City","Texas","77459","US","29.54165","-95.54827","+1 855-955-2534"
"ALDI 2306 S. Jefferson Ave No.130","5767046","L876","2306 S. Jefferson Ave No.130","Mount Pleasant","Texas","75455","US","33.135","-94.9695","+1 855-955-2534"
"ALDI 4919 North St, Suite 101","5766266","FK20","4919 North St, Suite 101","Nacogdoches","Texas","75965","US","31.65142","-94.65737","+1 855-955-2534"
"ALDI 8537 Davis Blvd","5766289","L847","8537 Davis Blvd","North Richland Hills","Texas","76182","US","32.90801","-97.1907","+1 855-955-2534"
"ALDI 2117 South Loop 256","5768098","FK29","2117 South Loop 256","Palestine","Texas","75801","US","31.735816","-95.612089","+1 855-955-2534"
"ALDI 2417 W. Park Row Blvd","5766302","L860","2417 W. Park Row Blvd","Pantego","Texas","76013","US","32.7218","-97.1478","+1 855-955-2534"
"ALDI 3518 Lamar Ave Ste 310","5766264","L819","3518 Lamar Ave Ste 310","Paris","Texas","75460","US","33.661053","-95.511518","+1 855-955-2534"
"ALDI 4140 Fairmont Parkway","5766540","FA79","4140 Fairmont Parkway","Pasadena","Texas","77504","US","29.6501","-95.17936","+1 855-955-2534"
"ALDI 11510 Broadway","5766505","FA72","11510 Broadway","Pearland","Texas","77584","US","29.55538","-95.39826","+1 855-955-2534"
"ALDI 3412 Broadway St","5767052","FA95","3412 Broadway St","Pearland","Texas","77581","US","29.5605","-95.2768","+1 855-955-2534"
"ALDI 1415 Fm 685 Rd","5767846","FB20","1415 Fm 685 Rd","Pflugerville","Texas","78660","US","30.450164","-97.604758","+1 855-955-2534"
"ALDI 2220 Coit Rd. No.250","5766262","L820","2220 Coit Rd. No.250","Plano","Texas","75075","US","33.02888","-96.76997","+1 855-955-2534"
"ALDI 2400 K Avenue","5766253","L812","2400 K Avenue","Plano","Texas","75074","US","33.03029","-96.69905","+1 855-955-2534"
"ALDI 26617 Us Hwy 380 E","5767393","L784","26617 Us Hwy 380 E","Providence Village","Texas","76227","US","33.2219","-96.9619","+1 855-955-2534"
"ALDI 1549 E. Beltline Road","5766256","L815","1549 E. Beltline Road","Richardson","Texas","75081","US","32.94541","-96.69677","+1 855-955-2534"
"ALDI 7945 W. Grand Parkway South","5766598","FA88","7945 W. Grand Parkway South","Richmond","Texas","77407","US","29.6627","-95.745","+1 855-955-2534"
"ALDI 1315 N. Hwy. 377","5766820","L848","1315 N. Hwy. 377","Roanoke","Texas","76262","US","33.01656","-97.21965","+1 855-955-2534"
"ALDI 3085 Ridge Road","5766247","L807","3085 Ridge Road","Rockwall","Texas","75032","US","32.88576","-96.47391","+1 855-955-2534"
"ALDI 3251 N. Goliad Street","5767453","L829","3251 N. Goliad Street","Rockwall","Texas","75087","US","32.9707","-96.4656","+1 855-955-2534"
