"retailer","store_id","location_name","status","is_test_location","address","city","county","state","state_code","postal_code","country","country_code","latitude","longitude","phone","store_format","total_building_area","merchandise_level","time_zone","google_maps_url","drive_up_latitude","drive_up_longitude","drive_up_radius","capabilities","capability_names","store_url","source","retrieved_at_utc"
"Target","2520","Lewisville State Highway 121","Open","False","4760 State Highway 121","Lewisville","Denton","Texas","TX","75056-2913","United States of America","US","33.064037","-96.885036","469-287-0346","SuperTarget","185661","1","America/Chicago","https://maps.google.com/maps?cid=8862993478000929439","33.0643028","-96.88485","66","Bakery | Champion | Converse | CVS pharmacy | Deli | Disney | Drive Up | Expand Grocery | Future Col | Hollister | Kendra Scott | LoveShackFancy | Mobile | Opt | ParkeXTarget | Rosie Assoulin | Shipt Delivery | Snack Bar Pizza | Starbucks | Store Pickup | Ulta | Wine Beer","AT&T Cell Phone Activations | Bakery | Champion | Converse | CVS pharmacy | Deli | Disney store at Target | Drive Up | Expanded Grocery | Future Collective | Kendra Scott x Target | Love Shack Fancy X Target | Parke x Target | Rosie Assoulin x Target | Shipt Delivery | Snack Bar - Pizza | Starbucks Cafe | Store Pickup | Target Optical | The Hollister Collection at Target | Ulta Beauty at Target | Wine & Beer Available","https://www.target.com/sl/lewisville-state-highway-121/2520","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:01Z"
"Target","2523","Portland Cascade Station","Open","False","9401 NE Cascades Pkwy","Portland","Multnomah","Oregon","OR","97220-6824","United States of America","US","45.57659","-122.564823","971-230-1930","Pfresh","137955","1","America/Los_Angeles","https://maps.google.com/maps?cid=4766907782351983849","45.576612","-122.565003","67","Apple | Bev Bar | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Future Col | Hollister | KBB by Kahlana | LoveShackFancy | Mobile | ParkeXTarget | Rosie Assoulin | Shipt Delivery | Starbucks | Store Pickup | Ulta | WIC | Wine Beer","Accepts WIC | Apple Experience | AT&T Cell Phone Activations | Beverage Bar | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Future Collective | KBB by Kahlana | Love Shack Fancy X Target | Parke x Target | Rosie Assoulin x Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Ulta Beauty at Target | Wine & Beer Available","https://www.target.com/sl/portland-cascade-station/2523","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:03Z"
"Target","2524","Bakersfield Central","Open","False","2901 Ming Ave","Bakersfield","Kern","California","CA","93304-4144","United States of America","US","35.336984","-119.036604","661-617-2000","Pfresh","147760","1","America/Los_Angeles","https://maps.google.com/maps?cid=2706820139701087195","35.3365028","-119.0366694","55","Clothing Tback | CVS pharmacy | Disney | Drive Up | Fresh Grocery | Hollister | LoveShackFancy | Mobile | Roblox Exp | Shipt Delivery | Snack Bar Pizza | Starbucks | Store Pickup | WIC | Wine Beer","Accepts WIC | AT&T Cell Phone Activations | CVS pharmacy | Disney store at Target | Drive Up | Fresh Grocery | Love Shack Fancy X Target | Roblox Experience | Shipt Delivery | Snack Bar - Pizza | Starbucks Cafe | Store Pickup | Target Textile Drop Spot | The Hollister Collection at Target | Wine & Beer Available","https://www.target.com/sl/bakersfield-central/2524","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:04Z"
"Target","2525","Blue Springs","Open","False","1040 NE CORONADO","Blue Springs","Jackson","Missouri","MO","64014-2971","United States of America","US","39.023798","-94.248863","816-622-3400","Pfresh","131890","1","America/Chicago","https://maps.google.com/maps?cid=14305007848630522230","39.023829","-94.248465","63","Champion | Converse | CVS pharmacy | Drive Up | Fresh Grocery | Hollister | LoveShackFancy | Mobile | Shipt Delivery | Starbucks | Store Pickup | Wine Beer Spir","AT&T Cell Phone Activations | Champion | Converse | CVS pharmacy | Drive Up | Fresh Grocery | Love Shack Fancy X Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Wine, Beer & Spirits Available","https://www.target.com/sl/blue-springs/2525","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:06Z"
"Target","2526","Cedar Falls","Open","False","214 Viking Plaza Dr","Cedar Falls","Black Hawk","Iowa","IA","50613-6936","United States of America","US","42.481499","-92.443661","319-553-1120","Pfresh","127696","1","America/Chicago","https://maps.google.com/maps?cid=18332602753634624086","42.481516","-92.444164","66","Cafe-Pizza | Champion | Converse | CVS pharmacy | Drive Up | Fresh Grocery | Hollister | LoveShackFancy | Mobile | Shipt Delivery | Starbucks | Store Pickup | WIC | Wine Beer Spir","Accepts WIC | AT&T Cell Phone Activations | Caf̩-Pizza | Champion | Converse | CVS pharmacy | Drive Up | Fresh Grocery | Love Shack Fancy X Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Wine, Beer & Spirits Available","https://www.target.com/sl/cedar-falls/2526","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:08Z"
"Target","2527","Cheltenham","Open","False","2450 Shoppers Ln","Wyncote","Montgomery","Pennsylvania","PA","19095-2960","United States of America","US","40.076229","-75.155305","267-628-3280","Pfresh","134550","1","America/New_York","https://maps.google.com/maps?cid=4290232747140562791","40.076248","-75.155398","58","Champion | CVS pharmacy | Drive Up | Fresh Grocery | Hollister | KBB by Kahlana | LoveShackFancy | Mobile | Shipt Delivery | Starbucks | Store Pickup","AT&T Cell Phone Activations | Champion | CVS pharmacy | Drive Up | Fresh Grocery | KBB by Kahlana | Love Shack Fancy X Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target","https://www.target.com/sl/cheltenham/2527","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:10Z"
"Target","2528","Chili","Open","False","3181 Chili Ave","Rochester","Monroe","New York","NY","14624-5409","United States of America","US","43.104625","-77.74614","585-571-3979","Pfresh","127875","1","America/New_York","https://maps.google.com/maps?cid=7495177271858431163","43.104701","-77.746535","64","Beer | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Hollister | LoveShackFancy | Shipt Delivery | Starbucks | Store Pickup | WIC","Accepts WIC | Beer Available | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Love Shack Fancy X Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target","https://www.target.com/sl/chili/2528","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:11Z"
"Target","2529","Exeter Township","Open","False","4599 Perkiomen Ave","Reading","Berks","Pennsylvania","PA","19606-3201","United States of America","US","40.308325","-75.859418","484-651-1920","Pfresh","133986","1","America/New_York","https://maps.google.com/maps?cid=7705195099968409475","40.308446","-75.859686","53","Champion | Converse | CVS pharmacy | Drive Up | Fresh Grocery | Hollister | LoveShackFancy | Mobile | Opt | Shipt Delivery | Starbucks | Store Pickup","AT&T Cell Phone Activations | Champion | Converse | CVS pharmacy | Drive Up | Fresh Grocery | Love Shack Fancy X Target | Shipt Delivery | Starbucks Cafe | Store Pickup | Target Optical | The Hollister Collection at Target","https://www.target.com/sl/exeter-township/2529","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:13Z"
"Target","2530","Greenland","Open","False","1450 Greenland Rd","Greenland","Rockingham","New Hampshire","NH","03840-2438","United States of America","US","43.048951","-70.818587","603-501-1470","Pfresh","124130","1","America/New_York","https://maps.google.com/maps?cid=16733863560368190487","43.049061","-70.818218","59","CVS pharmacy | Drive Up | Fresh Grocery | Future Col | Hollister | Kendra Scott | LoveShackFancy | ParkeXTarget | Rosie Assoulin | Shipt Delivery | Snack Bar Pizza | Starbucks | Store Pickup | Ulta | Wine Beer","CVS pharmacy | Drive Up | Fresh Grocery | Future Collective | Kendra Scott x Target | Love Shack Fancy X Target | Parke x Target | Rosie Assoulin x Target | Shipt Delivery | Snack Bar - Pizza | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Ulta Beauty at Target | Wine & Beer Available","https://www.target.com/sl/greenland/2530","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:14Z"
"Target","2531","Hammond","Open","False","2030 Hammond Square Dr","Hammond","Tangipahoa Parish","Louisiana","LA","70403-6156","United States of America","US","30.480532","-90.461589","985-277-3203","Pfresh","127494","1","America/Chicago","https://maps.google.com/maps?cid=6422040629826884758","30.480604","-90.461862","60","Champion | CVS pharmacy | Drive Up | EV Charging | Fresh Grocery | Hollister | LoveShackFancy | Mobile | Shipt Delivery | Starbucks | Store Pickup | Wine Beer Spir","AT&T Cell Phone Activations | Champion | CVS pharmacy | Drive Up | EV Charging | Fresh Grocery | Love Shack Fancy X Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Wine, Beer & Spirits Available","https://www.target.com/sl/hammond/2531","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:16Z"
"Target","2532","Hanover","Open","False","1167 Washington St","Hanover","Plymouth","Massachusetts","MA","02339-1643","United States of America","US","42.137401","-70.83883","781-499-1961","Pfresh","138013","1","America/New_York","https://maps.google.com/maps?cid=18397392197029889364","42.137361","-70.838974","78","Apple | Baby Boutique | Baby Concierge | Bev Bar | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Hollister | KBB by Kahlana | LoveShackFancy | Mobile | Shipt Delivery | Starbucks | Store Pickup | Ulta","Apple Experience | AT&T Cell Phone Activations | Baby Boutique | Baby Concierge | Beverage Bar | Champion | CVS pharmacy | Drive Up | Fresh Grocery | KBB by Kahlana | Love Shack Fancy X Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Ulta Beauty at Target","https://www.target.com/sl/hanover/2532","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:18Z"
"Target","2533","Huntsville","Open","False","259 Interstate 45 S","Huntsville","Walker","Texas","TX","77340-4903","United States of America","US","30.70689","-95.566244","936-649-3073","Pfresh","128436","1","America/Chicago","https://maps.google.com/maps?cid=16834984464792969635","30.7067194","-95.5660917","68","CVS pharmacy | Drive Up | Fresh Grocery | Hollister | LoveShackFancy | Shipt Delivery | Starbucks | Store Pickup | WIC | Wine Beer","Accepts WIC | CVS pharmacy | Drive Up | Fresh Grocery | Love Shack Fancy X Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Wine & Beer Available","https://www.target.com/sl/huntsville/2533","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:20Z"
"Target","2534","Kenner","Open","False","1401 W Esplanade Ave","Kenner","Jefferson Parish","Louisiana","LA","70065-2845","United States of America","US","30.017065","-90.247514","504-617-4859","Pfresh","137867","1","America/Chicago","https://maps.google.com/maps?cid=12739321494018630706","30.0170861","-90.2478806","57","Cafe-Pizza | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Hollister | LoveShackFancy | Mobile | Shipt Delivery | Starbucks | Store Pickup | Wine Beer Spir","AT&T Cell Phone Activations | Caf̩-Pizza | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Love Shack Fancy X Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Wine, Beer & Spirits Available","https://www.target.com/sl/kenner/2534","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:22Z"
"Target","2536","Lower Nazareth","Open","False","3835 Dryland Way","Easton","Northampton","Pennsylvania","PA","18045-8208","United States of America","US","40.712682","-75.28814","610-250-5280","Pfresh","132090","1","America/New_York","https://maps.google.com/maps?cid=14376867358590153236","40.712335","-75.288049","52","Apple | Champion | Converse | CVS pharmacy | Disney | Drive Up | Fresh Grocery | Future Col | Hollister | LoveShackFancy | Mobile | ParkeXTarget | Rosie Assoulin | Shipt Delivery | Snack Bar Pizza | Starbucks | Store Pickup","Apple Experience | AT&T Cell Phone Activations | Champion | Converse | CVS pharmacy | Disney store at Target | Drive Up | Fresh Grocery | Future Collective | Love Shack Fancy X Target | Parke x Target | Rosie Assoulin x Target | Shipt Delivery | Snack Bar - Pizza | Starbucks Cafe | Store Pickup | The Hollister Collection at Target","https://www.target.com/sl/lower-nazareth/2536","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:24Z"
"Target","2537","Malvern","Open","False","455 Carnegie Blvd","Malvern","Chester","Pennsylvania","PA","19355-8599","United States of America","US","40.049365","-75.520028","484-913-3750","Pfresh","138104","1","America/New_York","https://maps.google.com/maps?cid=1052813178984017255","40.049254","-75.519932","42","Cafe-Pizza | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Hollister | LoveShackFancy | Mobile | Shipt Delivery | Starbucks | Store Pickup","AT&T Cell Phone Activations | Caf̩-Pizza | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Love Shack Fancy X Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target","https://www.target.com/sl/malvern/2537","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:26Z"
"Target","2538","Martinsburg","Open","False","436 Retail Commons Pkwy","Martinsburg","Berkeley","West Virginia","WV","25403-6183","United States of America","US","39.437745","-77.991967","304-264-5200","Pfresh","127759","1","America/New_York","https://maps.google.com/maps?cid=15708641868857230492","39.437825","-77.9924111","75","Cafe-Pizza | Champion | Converse | CVS pharmacy | Drive Up | Fresh Grocery | Hollister | LoveShackFancy | Mobile | Shipt Delivery | Starbucks | Store Pickup | Wine Beer","AT&T Cell Phone Activations | Caf̩-Pizza | Champion | Converse | CVS pharmacy | Drive Up | Fresh Grocery | Love Shack Fancy X Target | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Wine & Beer Available","https://www.target.com/sl/martinsburg/2538","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:28Z"
"Target","2540","Sioux Falls East","Open","False","1021 Highline Pl","Sioux Falls","Minnehaha","South Dakota","SD","57110-1000","United States of America","US","43.539039","-96.654829","605-333-5600","Pfresh","134375","1","America/Chicago","https://maps.google.com/maps?cid=13996207971052866040","43.538655","-96.65477","61","Beer | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Hollister | LoveShackFancy | Mobile | Shipt Delivery | Snack Bar Pizza | Starbucks | Store Pickup | WIC","Accepts WIC | AT&T Cell Phone Activations | Beer Available | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Love Shack Fancy X Target | Shipt Delivery | Snack Bar - Pizza | Starbucks Cafe | Store Pickup | The Hollister Collection at Target","https://www.target.com/sl/sioux-falls-east/2540","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:30Z"
"Target","2542","Tulsa South","Open","False","10019 S Memorial Dr","Tulsa","Tulsa","Oklahoma","OK","74133-6103","United States of America","US","36.018796","-95.884218","918-615-5000","SuperTarget","187127","1","America/Chicago","https://maps.google.com/maps?cid=16722350443478589485","36.018933","-95.884494","60","Bakery | Cafe-Pizza | Champion | CVS pharmacy | Deli | Drive Up | Expand Grocery | Hollister | Kendra Scott | LoveShackFancy | Mobile | Roblox Exp | Shipt Delivery | Starbucks | Store Pickup | WIC | Wine Beer","Accepts WIC | AT&T Cell Phone Activations | Bakery | Caf̩-Pizza | Champion | CVS pharmacy | Deli | Drive Up | Expanded Grocery | Kendra Scott x Target | Love Shack Fancy X Target | Roblox Experience | Shipt Delivery | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Wine & Beer Available","https://www.target.com/sl/tulsa-south/2542","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:32Z"
"Target","2544","Warren","Open","False","28800 Dequindre Rd","Warren","Macomb","Michigan","MI","48092-2466","United States of America","US","42.50366","-83.0833","586-353-1150","Pfresh","137304","1","America/New_York","https://maps.google.com/maps?cid=12210112356298104653","42.503928","-83.083232","73","Apple | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Hollister | LoveShackFancy | Mobile | Shipt Delivery | Snack Bar Pizza | Starbucks | Store Pickup | Ulta | Wine Beer","Apple Experience | AT&T Cell Phone Activations | Champion | CVS pharmacy | Drive Up | Fresh Grocery | Love Shack Fancy X Target | Shipt Delivery | Snack Bar - Pizza | Starbucks Cafe | Store Pickup | The Hollister Collection at Target | Ulta Beauty at Target | Wine & Beer Available","https://www.target.com/sl/warren/2544","Target Redsky via Oxylabs Residential Proxy","2026-07-31T19:34:33Z"
