"retailer","store_id","store_name","address","city","state","zip_code","country","latitude","longitude","phone","website","opening_status","coming_soon","opening_date","wine","beer","liquor","source","source_query"
"Trader Joe's","354","Traderjoes","2160 S 700 E","Salt Lake City","UT","84106","US","40.72395","-111.87223","801-720-8834","https://locations.traderjoes.com/ut/salt-lake-city/354/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ut/salt-lake-city/354/"
"Trader Joe's","359","Traderjoes","5561 W 7800 S","West Jordan","UT","84081","US","40.60903","-112.02356","","https://locations.traderjoes.com/ut/west-jordan/359/","coming_soon","true","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ut/west-jordan/359/"
"Trader Joe's","647","Traderjoes","612 N Saint Asaph St","Alexandria","VA","22314","US","38.81078","-77.04479","703-548-0611","https://locations.traderjoes.com/va/alexandria/647/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/alexandria/647/"
"Trader Joe's","640","Traderjoes","1109 N Highland St","Arlington","VA","22201","US","38.88668","-77.09464","703-351-8015","https://locations.traderjoes.com/va/arlington/640/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/arlington/640/"
"Trader Joe's","619","Traderjoes","44755 Brimfield Dr","Ashburn","VA","20147","US","39.05038","-77.45273","703-858-5993","https://locations.traderjoes.com/va/ashburn/619/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/ashburn/619/"
"Trader Joe's","644","Traderjoes","5847 Leesburg Pike","Bailey's Crossroads","VA","22041","US","38.85103","-77.13279","703-379-5883","https://locations.traderjoes.com/va/bailey-s-crossroads/644/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/bailey-s-crossroads/644/"
"Trader Joe's","654","Traderjoes","14100 Lee Hwy","Centreville","VA","20120","US","38.84042","-77.43277","703-815-0697","https://locations.traderjoes.com/va/centreville/654/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/centreville/654/"
"Trader Joe's","661","Traderjoes","2025 Bond St.","Charlottesville","VA","22901","US","38.06298","-78.49149","434-974-1466","https://locations.traderjoes.com/va/charlottesville/661/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/charlottesville/661/"
"Trader Joe's","643","Traderjoes","9464 Main St","Fairfax","VA","22031","US","38.84272","-77.27037","703-764-8550","https://locations.traderjoes.com/va/fairfax/643/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/fairfax/643/"
"Trader Joe's","641","Traderjoes","7514 Leesburg Turnpike","Falls Church","VA","22043","US","38.90435","-77.20369","703-288-0566","https://locations.traderjoes.com/va/falls-church/641/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/falls-church/641/"
"Trader Joe's","659","Traderjoes","11331 W Broad St","Glen Allen","VA","23060","US","37.64889","-77.6068","804-360-4098","https://locations.traderjoes.com/va/glen-allen/659/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/glen-allen/659/"
"Trader Joe's","817","Traderjoes","504 Fort Evans Rd NE","Leesburg","VA","20176","US","39.10788","-77.53001","571-582-2209","https://locations.traderjoes.com/va/leesburg/817/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/leesburg/817/"
"Trader Joe's","656","Traderjoes","12551 Jefferson Ave","Newport News","VA","23602","US","37.13094","-76.51648","757-890-0235","https://locations.traderjoes.com/va/newport-news/656/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/newport-news/656/"
"Trader Joe's","646","Traderjoes","11958 Killingsworth Ave","Reston","VA","20194","US","38.96724","-77.35905","703-689-0865","https://locations.traderjoes.com/va/reston/646/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/reston/646/"
"Trader Joe's","786","Traderjoes","3000 Stony Point Rd","Richmond","VA","23235","US","37.5389","-77.56427","804-323-4292","https://locations.traderjoes.com/va/richmond/786/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/richmond/786/"
"Trader Joe's","651","Traderjoes","6394 Springfield Plaza","Springfield","VA","22150","US","38.78164","-77.18945","703-569-9301","https://locations.traderjoes.com/va/springfield/651/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/springfield/651/"
"Trader Joe's","660","Traderjoes","503 Hilltop Plaza","Virginia Beach","VA","23454","US","36.84861","-76.02478","757-422-4840","https://locations.traderjoes.com/va/virginia-beach/660/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/virginia-beach/660/"
"Trader Joe's","823","Traderjoes","220 Constitution Drive","Virginia Beach","VA","23462","US","36.84158","-76.12964","757-863-7406","https://locations.traderjoes.com/va/virginia-beach/823/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/virginia-beach/823/"
"Trader Joe's","809","Traderjoes","8402 Old Keene Mill Rd","West Springfield","VA","22152","US","38.77964","-77.23425","703-202-8770","https://locations.traderjoes.com/va/west-springfield/809/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/west-springfield/809/"
"Trader Joe's","657","Traderjoes","5000 Settlers Market Blvd","Williamsburg","VA","23188","US","37.27713","-76.74778","757-259-2135","https://locations.traderjoes.com/va/williamsburg/657/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/va/williamsburg/657/"
"Trader Joe's","527","Traderjoes","200 Dorset St","South Burlington","VT","05403","US","44.46364","-73.1804","802-658-4500","https://locations.traderjoes.com/vt/south-burlington/527/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/vt/south-burlington/527/"
"Trader Joe's","131","Traderjoes","15563 NE 24th St","Bellevue","WA","98007","US","47.63076","-122.13343","425-641-5069","https://locations.traderjoes.com/wa/bellevue/131/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/bellevue/131/"
"Trader Joe's","162","Traderjoes","416 116th Ave NE","Bellevue","WA","98004","US","47.61373","-122.18482","425-454-9799","https://locations.traderjoes.com/wa/bellevue/162/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/bellevue/162/"
"Trader Joe's","151","Traderjoes","2410 James St","Bellingham","WA","98225","US","48.76213","-122.46392","360-734-5166","https://locations.traderjoes.com/wa/bellingham/151/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/bellingham/151/"
"Trader Joe's","274","Traderjoes","4255 Meridian St, Suite 200","Bellingham","WA","98226","US","48.79556","-122.4878","360-217-2007","https://locations.traderjoes.com/wa/bellingham/274/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/bellingham/274/"
"Trader Joe's","133","Traderjoes","15868 1st Ave S","Burien","WA","98148","US","47.46007","-122.33139","206-901-9339","https://locations.traderjoes.com/wa/burien/133/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/burien/133/"
"Trader Joe's","139","Traderjoes","1302 SE Everett Mall Way","Everett","WA","98208","US","47.91072","-122.22139","425-464-5485","https://locations.traderjoes.com/wa/everett/139/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/everett/139/"
"Trader Joe's","134","Traderjoes","1758 S 320th St","Federal Way","WA","98003","US","47.31693","-122.31094","253-941-6138","https://locations.traderjoes.com/wa/federal-way/134/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/federal-way/134/"
"Trader Joe's","138","Traderjoes","975 NW Gilman Blvd","Issaquah","WA","98027","US","47.54398","-122.05224","425-557-6420","https://locations.traderjoes.com/wa/issaquah/138/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/issaquah/138/"
"Trader Joe's","163","Traderjoes","12966 SE Kent-Kangley Rd","Kent","WA","98030","US","47.35959","-122.16694","253-639-3419","https://locations.traderjoes.com/wa/kent/163/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/kent/163/"
"Trader Joe's","132","Traderjoes","12520 Totem Lake Blvd NE, Suite 116","Kirkland","WA","98034","US","47.71145","-122.17999","425-814-9181","https://locations.traderjoes.com/wa/kirkland/132/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/kirkland/132/"
"Trader Joe's","292","Traderjoes","691 Sleater Kinney Rd SE","Lacey","WA","98503","US","47.04156","-122.83437","360-858-5284","https://locations.traderjoes.com/wa/lacey/292/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/lacey/292/"
"Trader Joe's","129","Traderjoes","19715 Highway 99, Suite 101","Lynnwood","WA","98036","US","47.81963","-122.31377","425-670-0623","https://locations.traderjoes.com/wa/lynnwood/129/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/lynnwood/129/"
"Trader Joe's","156","Traderjoes","1530 Black Lake Blvd SW","Olympia","WA","98502","US","47.03353","-122.93723","360-352-7440","https://locations.traderjoes.com/wa/olympia/156/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/olympia/156/"
"Trader Joe's","140","Traderjoes","15932 Redmond Way","Redmond","WA","98052","US","47.67582","-122.12799","425-883-1624","https://locations.traderjoes.com/wa/redmond/140/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/redmond/140/"
"Trader Joe's","160","Traderjoes","490 228th Ave NE","Sammamish","WA","98074","US","47.61385","-122.03388","425-836-0837","https://locations.traderjoes.com/wa/sammamish/160/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/sammamish/160/"
"Trader Joe's","130","Traderjoes","1700 Madison St","Seattle","WA","98122","US","47.61601","-122.3097","206-322-7268","https://locations.traderjoes.com/wa/seattle/130/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/seattle/130/"
"Trader Joe's","135","Traderjoes","1916 Queen Anne Ave N","Seattle","WA","98109","US","47.63698","-122.35667","206-284-2546","https://locations.traderjoes.com/wa/seattle/135/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/seattle/135/"
"Trader Joe's","137","Traderjoes","4555 Roosevelt Way NE","Seattle","WA","98105","US","47.66269","-122.31774","206-547-6299","https://locations.traderjoes.com/wa/seattle/137/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/seattle/137/"
"Trader Joe's","147","Traderjoes","4609 14th Ave NW","Seattle","WA","98107","US","47.66261","-122.37425","206-783-0498","https://locations.traderjoes.com/wa/seattle/147/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/seattle/147/"
"Trader Joe's","157","Traderjoes","4545 Fauntleroy Way SW","Seattle","WA","98116","US","47.56193","-122.38103","206-913-0013","https://locations.traderjoes.com/wa/seattle/157/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/seattle/157/"
"Trader Joe's","273","Traderjoes","8726 Greenwood Ave","Seattle","WA","98103","US","47.69313","-122.35535","206-414-6379","https://locations.traderjoes.com/wa/seattle/273/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/seattle/273/"
"Trader Joe's","297","Traderjoes","401 NE Northgate Way","Seattle","WA","98125","US","47.70575","-122.32584","","https://locations.traderjoes.com/wa/seattle/297/","coming_soon","true","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/seattle/297/"
"Trader Joe's","270","Traderjoes","1201 N 175th St","Shoreline","WA","98133","US","47.75491","-122.34331","206-542-5336","https://locations.traderjoes.com/wa/shoreline/270/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/shoreline/270/"
"Trader Joe's","158","Traderjoes","9991 Mickelberry Rd","Silverdale","WA","98383","US","47.65543","-122.68316","360-307-7224","https://locations.traderjoes.com/wa/silverdale/158/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/silverdale/158/"
"Trader Joe's","159","Traderjoes","2975 East 29th Ave","Spokane","WA","99223","US","47.62897","-117.36664","509-534-1077","https://locations.traderjoes.com/wa/spokane/159/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/spokane/159/"
"Trader Joe's","164","Traderjoes","5520 N Division St","Spokane","WA","99208","US","47.7089","-117.4093","509-487-4188","https://locations.traderjoes.com/wa/spokane/164/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/spokane/164/"
"Trader Joe's","296","Traderjoes","13414 E Sprague Ave","Spokane Valley","WA","99216","US","47.65687","-117.22383","","https://locations.traderjoes.com/wa/spokane-valley/296/","coming_soon","true","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/wa/spokane-valley/296/"
